,emotion,file_path,gender,statement
1479,happy,./data/engie/Actor_23/03-02-03-01-02-01-23.png,M,Dogs are sitting by the door
1480,angry,./data/engie/Actor_23/03-01-05-02-02-02-23.png,M,Dogs are sitting by the door
1481,disgust,./data/engie/Actor_23/03-01-07-01-02-02-23.png,M,Dogs are sitting by the door
1482,calm,./data/engie/Actor_23/03-02-02-02-02-02-23.png,M,Dogs are sitting by the door
1483,sad,./data/engie/Actor_23/03-01-04-01-02-01-23.png,M,Dogs are sitting by the door
1484,sad,./data/engie/Actor_23/03-01-04-02-01-01-23.png,M,Kids are talking by the door
1485,calm,./data/engie/Actor_23/03-02-02-01-01-02-23.png,M,Kids are talking by the door
1486,neutral,./data/engie/Actor_23/03-02-01-01-01-01-23.png,M,Kids are talking by the door
1487,disgust,./data/engie/Actor_23/03-01-07-02-01-02-23.png,M,Kids are talking by the door
1488,surprised,./data/engie/Actor_23/03-01-08-02-01-02-23.png,M,Kids are talking by the door
1489,surprised,./data/engie/Actor_23/03-01-08-01-02-02-23.png,M,Dogs are sitting by the door
1490,fearful,./data/engie/Actor_23/03-01-06-01-02-02-23.png,M,Dogs are sitting by the door
1491,happy,./data/engie/Actor_23/03-02-03-02-02-02-23.png,M,Dogs are sitting by the door
1492,angry,./data/engie/Actor_23/03-01-05-01-02-01-23.png,M,Dogs are sitting by the door
1493,angry,./data/engie/Actor_23/03-01-05-02-01-01-23.png,M,Kids are talking by the door
1494,happy,./data/engie/Actor_23/03-02-03-01-01-02-23.png,M,Kids are talking by the door
1495,fearful,./data/engie/Actor_23/03-01-06-02-01-02-23.png,M,Kids are talking by the door
1496,sad,./data/engie/Actor_23/03-01-04-01-01-02-23.png,M,Kids are talking by the door
1497,calm,./data/engie/Actor_23/03-02-02-02-01-01-23.png,M,Kids are talking by the door
1498,disgust,./data/engie/Actor_23/03-01-07-01-01-01-23.png,M,Kids are talking by the door
1499,disgust,./data/engie/Actor_23/03-01-07-02-02-01-23.png,M,Dogs are sitting by the door
1500,neutral,./data/engie/Actor_23/03-02-01-01-02-02-23.png,M,Dogs are sitting by the door
1501,calm,./data/engie/Actor_23/03-02-02-01-02-01-23.png,M,Dogs are sitting by the door
1502,sad,./data/engie/Actor_23/03-01-04-02-02-02-23.png,M,Dogs are sitting by the door
1503,surprised,./data/engie/Actor_23/03-01-08-02-02-01-23.png,M,Dogs are sitting by the door
1504,surprised,./data/engie/Actor_23/03-01-08-01-01-01-23.png,M,Kids are talking by the door
1505,happy,./data/engie/Actor_23/03-01-03-02-02-02-23.png,M,Dogs are sitting by the door
1506,angry,./data/engie/Actor_23/03-02-05-01-02-01-23.png,M,Dogs are sitting by the door
1507,fearful,./data/engie/Actor_23/03-02-06-01-02-02-23.png,M,Dogs are sitting by the door
1508,fearful,./data/engie/Actor_23/03-02-06-02-01-02-23.png,M,Kids are talking by the door
1509,angry,./data/engie/Actor_23/03-02-05-02-01-01-23.png,M,Kids are talking by the door
1510,happy,./data/engie/Actor_23/03-01-03-01-01-02-23.png,M,Kids are talking by the door
1511,sad,./data/engie/Actor_23/03-02-04-01-01-02-23.png,M,Kids are talking by the door
1512,calm,./data/engie/Actor_23/03-01-02-02-01-01-23.png,M,Kids are talking by the door
1513,calm,./data/engie/Actor_23/03-01-02-01-02-01-23.png,M,Dogs are sitting by the door
1514,sad,./data/engie/Actor_23/03-02-04-02-02-02-23.png,M,Dogs are sitting by the door
1515,neutral,./data/engie/Actor_23/03-01-01-01-02-02-23.png,M,Dogs are sitting by the door
1516,angry,./data/engie/Actor_24/03-02-05-01-01-01-24.png,F,Kids are talking by the door
1517,happy,./data/engie/Actor_24/03-01-03-02-01-02-24.png,F,Kids are talking by the door
1518,fearful,./data/engie/Actor_24/03-02-06-01-01-02-24.png,F,Kids are talking by the door
1519,fearful,./data/engie/Actor_24/03-02-06-02-02-02-24.png,F,Dogs are sitting by the door
1520,happy,./data/engie/Actor_24/03-01-03-01-02-02-24.png,F,Dogs are sitting by the door
1521,angry,./data/engie/Actor_24/03-02-05-02-02-01-24.png,F,Dogs are sitting by the door
1522,calm,./data/engie/Actor_24/03-01-02-02-02-01-24.png,F,Dogs are sitting by the door
1523,sad,./data/engie/Actor_24/03-02-04-01-02-02-24.png,F,Dogs are sitting by the door
1524,sad,./data/engie/Actor_24/03-02-04-02-01-02-24.png,F,Kids are talking by the door
1525,calm,./data/engie/Actor_24/03-01-02-01-01-01-24.png,F,Kids are talking by the door
1526,neutral,./data/engie/Actor_24/03-01-01-01-01-02-24.png,F,Kids are talking by the door
1527,fearful,./data/engie/Actor_24/03-01-06-01-01-02-24.png,F,Kids are talking by the door
1528,angry,./data/engie/Actor_24/03-01-05-01-01-01-24.png,F,Kids are talking by the door
1529,happy,./data/engie/Actor_24/03-02-03-02-01-02-24.png,F,Kids are talking by the door
1530,happy,./data/engie/Actor_24/03-02-03-01-02-02-24.png,F,Dogs are sitting by the door
1531,angry,./data/engie/Actor_24/03-01-05-02-02-01-24.png,F,Dogs are sitting by the door
1532,fearful,./data/engie/Actor_24/03-01-06-02-02-02-24.png,F,Dogs are sitting by the door
1533,calm,./data/engie/Actor_24/03-02-02-02-02-01-24.png,F,Dogs are sitting by the door
1534,sad,./data/engie/Actor_24/03-01-04-01-02-02-24.png,F,Dogs are sitting by the door
1535,disgust,./data/engie/Actor_24/03-01-07-01-02-01-24.png,F,Dogs are sitting by the door
1536,neutral,./data/engie/Actor_24/03-02-01-01-01-02-24.png,F,Kids are talking by the door
1537,disgust,./data/engie/Actor_24/03-01-07-02-01-01-24.png,F,Kids are talking by the door
1538,sad,./data/engie/Actor_24/03-01-04-02-01-02-24.png,F,Kids are talking by the door
1539,calm,./data/engie/Actor_24/03-02-02-01-01-01-24.png,F,Kids are talking by the door
1540,surprised,./data/engie/Actor_24/03-01-08-02-01-01-24.png,F,Kids are talking by the door
1541,surprised,./data/engie/Actor_24/03-01-08-01-02-01-24.png,F,Dogs are sitting by the door
1542,happy,./data/engie/Actor_24/03-02-03-02-02-01-24.png,F,Dogs are sitting by the door
1543,angry,./data/engie/Actor_24/03-01-05-01-02-02-24.png,F,Dogs are sitting by the door
1544,fearful,./data/engie/Actor_24/03-01-06-01-02-01-24.png,F,Dogs are sitting by the door
1545,fearful,./data/engie/Actor_24/03-01-06-02-01-01-24.png,F,Kids are talking by the door
1546,angry,./data/engie/Actor_24/03-01-05-02-01-02-24.png,F,Kids are talking by the door
1547,happy,./data/engie/Actor_24/03-02-03-01-01-01-24.png,F,Kids are talking by the door
1548,disgust,./data/engie/Actor_24/03-01-07-01-01-02-24.png,F,Kids are talking by the door
1549,sad,./data/engie/Actor_24/03-01-04-01-01-01-24.png,F,Kids are talking by the door
1550,calm,./data/engie/Actor_24/03-02-02-02-01-02-24.png,F,Kids are talking by the door
1551,calm,./data/engie/Actor_24/03-02-02-01-02-02-24.png,F,Dogs are sitting by the door
1552,sad,./data/engie/Actor_24/03-01-04-02-02-01-24.png,F,Dogs are sitting by the door
1553,disgust,./data/engie/Actor_24/03-01-07-02-02-02-24.png,F,Dogs are sitting by the door
1554,neutral,./data/engie/Actor_24/03-02-01-01-02-01-24.png,F,Dogs are sitting by the door
1555,surprised,./data/engie/Actor_24/03-01-08-02-02-02-24.png,F,Dogs are sitting by the door
1556,surprised,./data/engie/Actor_24/03-01-08-01-01-02-24.png,F,Kids are talking by the door
1557,fearful,./data/engie/Actor_24/03-02-06-01-02-01-24.png,F,Dogs are sitting by the door
1558,happy,./data/engie/Actor_24/03-01-03-02-02-01-24.png,F,Dogs are sitting by the door
1559,angry,./data/engie/Actor_24/03-02-05-01-02-02-24.png,F,Dogs are sitting by the door
1560,angry,./data/engie/Actor_24/03-02-05-02-01-02-24.png,F,Kids are talking by the door
1561,happy,./data/engie/Actor_24/03-01-03-01-01-01-24.png,F,Kids are talking by the door
1562,fearful,./data/engie/Actor_24/03-02-06-02-01-01-24.png,F,Kids are talking by the door
1563,sad,./data/engie/Actor_24/03-02-04-01-01-01-24.png,F,Kids are talking by the door
1564,calm,./data/engie/Actor_24/03-01-02-02-01-02-24.png,F,Kids are talking by the door
1565,neutral,./data/engie/Actor_24/03-01-01-01-02-01-24.png,F,Dogs are sitting by the door
1566,calm,./data/engie/Actor_24/03-01-02-01-02-02-24.png,F,Dogs are sitting by the door
1567,sad,./data/engie/Actor_24/03-02-04-02-02-01-24.png,F,Dogs are sitting by the door
1568,sad,./data/engie/Actor_24/03-01-04-02-01-01-24.png,F,Kids are talking by the door
1569,calm,./data/engie/Actor_24/03-02-02-01-01-02-24.png,F,Kids are talking by the door
1570,neutral,./data/engie/Actor_24/03-02-01-01-01-01-24.png,F,Kids are talking by the door
1571,disgust,./data/engie/Actor_24/03-01-07-02-01-02-24.png,F,Kids are talking by the door
1572,disgust,./data/engie/Actor_24/03-01-07-01-02-02-24.png,F,Dogs are sitting by the door
1573,calm,./data/engie/Actor_24/03-02-02-02-02-02-24.png,F,Dogs are sitting by the door
1574,sad,./data/engie/Actor_24/03-01-04-01-02-01-24.png,F,Dogs are sitting by the door
1575,fearful,./data/engie/Actor_24/03-01-06-02-02-01-24.png,F,Dogs are sitting by the door
1576,happy,./data/engie/Actor_24/03-02-03-01-02-01-24.png,F,Dogs are sitting by the door
1577,angry,./data/engie/Actor_24/03-01-05-02-02-02-24.png,F,Dogs are sitting by the door
1578,angry,./data/engie/Actor_24/03-01-05-01-01-02-24.png,F,Kids are talking by the door
1579,happy,./data/engie/Actor_24/03-02-03-02-01-01-24.png,F,Kids are talking by the door
1580,fearful,./data/engie/Actor_24/03-01-06-01-01-01-24.png,F,Kids are talking by the door
1581,surprised,./data/engie/Actor_24/03-01-08-01-02-02-24.png,F,Dogs are sitting by the door
1582,surprised,./data/engie/Actor_24/03-01-08-02-01-02-24.png,F,Kids are talking by the door
1583,neutral,./data/engie/Actor_24/03-01-01-01-01-01-24.png,F,Kids are talking by the door
1584,sad,./data/engie/Actor_24/03-02-04-02-01-01-24.png,F,Kids are talking by the door
1585,calm,./data/engie/Actor_24/03-01-02-01-01-02-24.png,F,Kids are talking by the door
1586,calm,./data/engie/Actor_24/03-01-02-02-02-02-24.png,F,Dogs are sitting by the door
1587,sad,./data/engie/Actor_24/03-02-04-01-02-01-24.png,F,Dogs are sitting by the door
1588,happy,./data/engie/Actor_24/03-01-03-01-02-01-24.png,F,Dogs are sitting by the door
1589,angry,./data/engie/Actor_24/03-02-05-02-02-02-24.png,F,Dogs are sitting by the door
1590,fearful,./data/engie/Actor_24/03-02-06-02-02-01-24.png,F,Dogs are sitting by the door
1591,fearful,./data/engie/Actor_24/03-02-06-01-01-01-24.png,F,Kids are talking by the door
1592,angry,./data/engie/Actor_24/03-02-05-01-01-02-24.png,F,Kids are talking by the door
1593,happy,./data/engie/Actor_24/03-01-03-02-01-01-24.png,F,Kids are talking by the door
1594,calm,./data/engie/Actor_24/03-01-02-01-02-01-24.png,F,Dogs are sitting by the door
1595,sad,./data/engie/Actor_24/03-02-04-02-02-02-24.png,F,Dogs are sitting by the door
1596,neutral,./data/engie/Actor_24/03-01-01-01-02-02-24.png,F,Dogs are sitting by the door
1597,sad,./data/engie/Actor_24/03-02-04-01-01-02-24.png,F,Kids are talking by the door
1598,calm,./data/engie/Actor_24/03-01-02-02-01-01-24.png,F,Kids are talking by the door
1599,fearful,./data/engie/Actor_24/03-02-06-02-01-02-24.png,F,Kids are talking by the door
1600,angry,./data/engie/Actor_24/03-02-05-02-01-01-24.png,F,Kids are talking by the door
1601,happy,./data/engie/Actor_24/03-01-03-01-01-02-24.png,F,Kids are talking by the door
1602,happy,./data/engie/Actor_24/03-01-03-02-02-02-24.png,F,Dogs are sitting by the door
1603,angry,./data/engie/Actor_24/03-02-05-01-02-01-24.png,F,Dogs are sitting by the door
1604,fearful,./data/engie/Actor_24/03-02-06-01-02-02-24.png,F,Dogs are sitting by the door
1605,disgust,./data/engie/Actor_24/03-01-07-02-02-01-24.png,F,Dogs are sitting by the door
1606,neutral,./data/engie/Actor_24/03-02-01-01-02-02-24.png,F,Dogs are sitting by the door
1607,calm,./data/engie/Actor_24/03-02-02-01-02-01-24.png,F,Dogs are sitting by the door
1608,sad,./data/engie/Actor_24/03-01-04-02-02-02-24.png,F,Dogs are sitting by the door
1609,sad,./data/engie/Actor_24/03-01-04-01-01-02-24.png,F,Kids are talking by the door
1610,calm,./data/engie/Actor_24/03-02-02-02-01-01-24.png,F,Kids are talking by the door
1611,disgust,./data/engie/Actor_24/03-01-07-01-01-01-24.png,F,Kids are talking by the door
1612,angry,./data/engie/Actor_24/03-01-05-02-01-01-24.png,F,Kids are talking by the door
1613,happy,./data/engie/Actor_24/03-02-03-01-01-02-24.png,F,Kids are talking by the door
1614,fearful,./data/engie/Actor_24/03-01-06-02-01-02-24.png,F,Kids are talking by the door
1615,fearful,./data/engie/Actor_24/03-01-06-01-02-02-24.png,F,Dogs are sitting by the door
1616,happy,./data/engie/Actor_24/03-02-03-02-02-02-24.png,F,Dogs are sitting by the door
1617,angry,./data/engie/Actor_24/03-01-05-01-02-01-24.png,F,Dogs are sitting by the door
1618,surprised,./data/engie/Actor_24/03-01-08-01-01-01-24.png,F,Kids are talking by the door
1619,surprised,./data/engie/Actor_24/03-01-08-02-02-01-24.png,F,Dogs are sitting by the door
1620,angry,./data/engie/Actor_22/03-01-05-01-01-01-22.png,F,Kids are talking by the door
1621,happy,./data/engie/Actor_22/03-02-03-02-01-02-22.png,F,Kids are talking by the door
1622,fearful,./data/engie/Actor_22/03-01-06-01-01-02-22.png,F,Kids are talking by the door
1623,fearful,./data/engie/Actor_22/03-01-06-02-02-02-22.png,F,Dogs are sitting by the door
1624,happy,./data/engie/Actor_22/03-02-03-01-02-02-22.png,F,Dogs are sitting by the door
1625,angry,./data/engie/Actor_22/03-01-05-02-02-01-22.png,F,Dogs are sitting by the door
1626,disgust,./data/engie/Actor_22/03-01-07-01-02-01-22.png,F,Dogs are sitting by the door
1627,calm,./data/engie/Actor_22/03-02-02-02-02-01-22.png,F,Dogs are sitting by the door
1628,sad,./data/engie/Actor_22/03-01-04-01-02-02-22.png,F,Dogs are sitting by the door
1629,sad,./data/engie/Actor_22/03-01-04-02-01-02-22.png,F,Kids are talking by the door
1630,calm,./data/engie/Actor_22/03-02-02-01-01-01-22.png,F,Kids are talking by the door
1631,neutral,./data/engie/Actor_22/03-02-01-01-01-02-22.png,F,Kids are talking by the door
1632,disgust,./data/engie/Actor_22/03-01-07-02-01-01-22.png,F,Kids are talking by the door
1633,surprised,./data/engie/Actor_22/03-01-08-02-01-01-22.png,F,Kids are talking by the door
1634,surprised,./data/engie/Actor_22/03-01-08-01-02-01-22.png,F,Dogs are sitting by the door
1635,fearful,./data/engie/Actor_22/03-02-06-01-01-02-22.png,F,Kids are talking by the door
1636,angry,./data/engie/Actor_22/03-02-05-01-01-01-22.png,F,Kids are talking by the door
1637,happy,./data/engie/Actor_22/03-01-03-02-01-02-22.png,F,Kids are talking by the door
1638,happy,./data/engie/Actor_22/03-01-03-01-02-02-22.png,F,Dogs are sitting by the door
1639,angry,./data/engie/Actor_22/03-02-05-02-02-01-22.png,F,Dogs are sitting by the door
1640,fearful,./data/engie/Actor_22/03-02-06-02-02-02-22.png,F,Dogs are sitting by the door
1641,calm,./data/engie/Actor_22/03-01-02-02-02-01-22.png,F,Dogs are sitting by the door
1642,sad,./data/engie/Actor_22/03-02-04-01-02-02-22.png,F,Dogs are sitting by the door
1643,neutral,./data/engie/Actor_22/03-01-01-01-01-02-22.png,F,Kids are talking by the door
1644,sad,./data/engie/Actor_22/03-02-04-02-01-02-22.png,F,Kids are talking by the door
1645,calm,./data/engie/Actor_22/03-01-02-01-01-01-22.png,F,Kids are talking by the door
1646,happy,./data/engie/Actor_22/03-01-03-02-02-01-22.png,F,Dogs are sitting by the door
1647,angry,./data/engie/Actor_22/03-02-05-01-02-02-22.png,F,Dogs are sitting by the door
1648,fearful,./data/engie/Actor_22/03-02-06-01-02-01-22.png,F,Dogs are sitting by the door
1649,fearful,./data/engie/Actor_22/03-02-06-02-01-01-22.png,F,Kids are talking by the door
1650,angry,./data/engie/Actor_22/03-02-05-02-01-02-22.png,F,Kids are talking by the door
1651,happy,./data/engie/Actor_22/03-01-03-01-01-01-22.png,F,Kids are talking by the door
1652,sad,./data/engie/Actor_22/03-02-04-01-01-01-22.png,F,Kids are talking by the door
1653,calm,./data/engie/Actor_22/03-01-02-02-01-02-22.png,F,Kids are talking by the door
1654,calm,./data/engie/Actor_22/03-01-02-01-02-02-22.png,F,Dogs are sitting by the door
1655,sad,./data/engie/Actor_22/03-02-04-02-02-01-22.png,F,Dogs are sitting by the door
1656,neutral,./data/engie/Actor_22/03-01-01-01-02-01-22.png,F,Dogs are sitting by the door
1657,fearful,./data/engie/Actor_22/03-01-06-01-02-01-22.png,F,Dogs are sitting by the door
1658,happy,./data/engie/Actor_22/03-02-03-02-02-01-22.png,F,Dogs are sitting by the door
1659,angry,./data/engie/Actor_22/03-01-05-01-02-02-22.png,F,Dogs are sitting by the door
1660,angry,./data/engie/Actor_22/03-01-05-02-01-02-22.png,F,Kids are talking by the door
1661,happy,./data/engie/Actor_22/03-02-03-01-01-01-22.png,F,Kids are talking by the door
1662,fearful,./data/engie/Actor_22/03-01-06-02-01-01-22.png,F,Kids are talking by the door
1663,sad,./data/engie/Actor_22/03-01-04-01-01-01-22.png,F,Kids are talking by the door
1664,calm,./data/engie/Actor_22/03-02-02-02-01-02-22.png,F,Kids are talking by the door
1665,disgust,./data/engie/Actor_22/03-01-07-01-01-02-22.png,F,Kids are talking by the door
1666,disgust,./data/engie/Actor_22/03-01-07-02-02-02-22.png,F,Dogs are sitting by the door
1667,neutral,./data/engie/Actor_22/03-02-01-01-02-01-22.png,F,Dogs are sitting by the door
1668,calm,./data/engie/Actor_22/03-02-02-01-02-02-22.png,F,Dogs are sitting by the door
1669,sad,./data/engie/Actor_22/03-01-04-02-02-01-22.png,F,Dogs are sitting by the door
1670,surprised,./data/engie/Actor_22/03-01-08-02-02-02-22.png,F,Dogs are sitting by the door
1671,surprised,./data/engie/Actor_22/03-01-08-01-01-02-22.png,F,Kids are talking by the door
1672,sad,./data/engie/Actor_22/03-02-04-02-01-01-22.png,F,Kids are talking by the door
1673,calm,./data/engie/Actor_22/03-01-02-01-01-02-22.png,F,Kids are talking by the door
1674,neutral,./data/engie/Actor_22/03-01-01-01-01-01-22.png,F,Kids are talking by the door
1675,calm,./data/engie/Actor_22/03-01-02-02-02-02-22.png,F,Dogs are sitting by the door
1676,sad,./data/engie/Actor_22/03-02-04-01-02-01-22.png,F,Dogs are sitting by the door
1677,fearful,./data/engie/Actor_22/03-02-06-02-02-01-22.png,F,Dogs are sitting by the door
1678,happy,./data/engie/Actor_22/03-01-03-01-02-01-22.png,F,Dogs are sitting by the door
1679,angry,./data/engie/Actor_22/03-02-05-02-02-02-22.png,F,Dogs are sitting by the door
1680,angry,./data/engie/Actor_22/03-02-05-01-01-02-22.png,F,Kids are talking by the door
1681,happy,./data/engie/Actor_22/03-01-03-02-01-01-22.png,F,Kids are talking by the door
1682,fearful,./data/engie/Actor_22/03-02-06-01-01-01-22.png,F,Kids are talking by the door
1683,neutral,./data/engie/Actor_22/03-02-01-01-01-01-22.png,F,Kids are talking by the door
1684,disgust,./data/engie/Actor_22/03-01-07-02-01-02-22.png,F,Kids are talking by the door
1685,sad,./data/engie/Actor_22/03-01-04-02-01-01-22.png,F,Kids are talking by the door
1686,calm,./data/engie/Actor_22/03-02-02-01-01-02-22.png,F,Kids are talking by the door
1687,calm,./data/engie/Actor_22/03-02-02-02-02-02-22.png,F,Dogs are sitting by the door
